0.400000 1.160000 2.020000
0.400000 1.210000 2.020000
0.400000 1.260000 1.440000
0.400000 1.310000 0.840000
0.400000 1.360000 0.790000
0.400000 1.410000 0.990000
0.400000 1.460000 1.640000
0.400000 1.510000 2.280000
0.400000 1.560000 2.060000
0.400000 1.610000 1.200000
0.400000 1.660000 0.510000
0.400000 1.710000 0.200000
0.400000 1.760000 0.170000
0.400000 1.810000 0.090000
0.400000 1.860000 0.020000
0.400000 1.910000 0.110000
0.400000 1.960000 0.210000
0.400000 2.010000 0.210000
0.400000 2.060000 0.190000
0.600000 1.060000 0.950000
0.600000 1.110000 1.260000
0.600000 1.160000 1.280000
0.600000 1.210000 1.140000
0.600000 1.260000 0.750000
0.600000 1.310000 0.460000
0.600000 1.360000 0.380000
0.600000 1.410000 0.350000
0.600000 1.460000 0.500000
0.600000 1.510000 0.720000
0.600000 1.560000 0.760000
0.600000 1.610000 0.660000
0.600000 1.660000 0.550000
0.600000 1.710000 0.730000
0.600000 1.760000 0.950000
0.600000 1.810000 0.550000
0.600000 1.860000 0.090000
0.600000 1.910000 0.210000
0.600000 1.960000 0.440000
0.600000 2.010000 0.430000
0.600000 2.060000 0.260000
0.000000 2.110000 2.420000
0.000000 2.160000 2.770000
0.000000 2.210000 2.840000
0.000000 2.260000 2.690000
0.000000 2.310000 2.560000
0.000000 2.360000 2.380000
0.000000 2.410000 1.960000
0.000000 2.460000 1.310000
0.000000 2.510000 0.680000
0.000000 2.560000 0.350000
0.000000 2.610000 0.270000
0.000000 2.660000 0.350000
0.000000 2.710000 0.800000
0.000000 2.760000 1.350000
0.000000 2.810000 1.610000
0.000000 2.860000 1.710000
0.000000 2.910000 1.790000
0.000000 2.960000 1.940000
0.000000 3.010000 2.090000
0.000000 3.060000 2.120000
0.000000 3.110000 2.090000
0.200000 2.110000 0.330000
0.200000 2.160000 0.300000
0.200000 2.210000 0.280000
0.200000 2.260000 0.380000
0.200000 2.310000 1.010000
0.200000 2.360000 1.790000
0.200000 2.410000 1.850000
0.200000 2.460000 1.180000
0.200000 2.510000 0.520000
0.200000 2.560000 0.350000
0.200000 2.610000 0.290000
0.200000 2.660000 0.140000
0.200000 2.710000 0.050000
0.200000 2.760000 0.080000
0.200000 2.810000 0.110000
0.200000 2.860000 0.130000
0.200000 2.910000 0.160000
0.200000 2.960000 0.280000
0.200000 3.010000 0.370000
0.200000 3.060000 0.350000
0.200000 3.110000 0.330000
0.400000 2.110000 0.250000
0.400000 2.160000 0.240000
0.400000 2.210000 0.250000
0.400000 2.260000 0.340000
0.400000 2.310000 0.620000
0.400000 2.360000 0.840000
0.400000 2.410000 0.680000
0.400000 2.460000 0.450000
0.400000 2.510000 0.270000
0.400000 2.560000 0.220000
0.400000 2.610000 0.160000
0.400000 2.660000 0.120000
0.400000 2.710000 0.130000
0.400000 2.760000 0.180000
0.400000 2.810000 0.220000
0.400000 2.860000 0.250000
0.400000 2.910000 0.260000
0.400000 2.960000 0.360000
0.400000 3.010000 0.500000
0.400000 3.060000 0.590000
0.400000 3.110000 0.600000
0.600000 2.110000 0.200000
0.600000 2.160000 0.150000
0.600000 2.210000 0.150000
0.600000 2.260000 0.160000
0.600000 2.310000 0.230000
0.600000 2.360000 0.230000
0.600000 2.410000 0.140000
0.600000 2.460000 0.090000
0.600000 2.510000 0.110000
0.600000 2.560000 0.130000
0.600000 2.610000 0.100000
0.600000 2.660000 0.080000
0.600000 2.710000 0.080000
0.600000 2.760000 0.110000
0.600000 2.810000 0.130000
0.600000 2.860000 0.120000
0.600000 2.910000 0.120000
0.600000 2.960000 0.250000
0.600000 3.010000 0.420000
0.600000 3.060000 0.480000
0.600000 3.110000 0.430000
0.000000 3.160000 2.130000
0.000000 3.210000 2.280000
0.000000 3.260000 2.250000
0.000000 3.310000 1.900000
0.000000 3.360000 1.520000
0.000000 3.410000 1.100000
0.000000 3.460000 0.530000
0.000000 3.510000 0.180000
0.000000 3.560000 0.050000
0.000000 3.610000 0.030000
0.000000 3.660000 0.020000
0.000000 3.710000 0.020000
0.000000 3.760000 0.030000
0.000000 3.810000 0.030000
0.000000 3.860000 0.040000
0.000000 3.910000 0.040000
0.000000 3.960000 0.030000
0.000000 4.010000 0.020000
0.000000 4.060000 0.010000
0.000000 4.110000 0.010000
0.000000 4.160000 0.010000
0.200000 3.160000 0.290000
0.200000 3.210000 0.260000
0.200000 3.260000 0.230000
0.200000 3.310000 0.210000
0.200000 3.360000 0.150000
0.200000 3.410000 0.070000
0.200000 3.460000 0.050000
0.200000 3.510000 0.040000
0.200000 3.560000 0.020000
0.200000 3.610000 0.030000
0.200000 3.660000 0.030000
0.200000 3.710000 0.030000
0.200000 3.760000 0.030000
0.200000 3.810000 0.020000
0.200000 3.860000 0.020000
0.200000 3.910000 0.020000
0.200000 3.960000 0.020000
0.200000 4.010000 0.020000
0.200000 4.060000 0.010000
0.200000 4.110000 0.010000
0.200000 4.160000 0.010000
0.400000 3.160000 0.500000
0.400000 3.210000 0.310000
0.400000 3.260000 0.220000
0.400000 3.310000 0.270000
0.400000 3.360000 0.220000
0.400000 3.410000 0.120000
0.400000 3.460000 0.060000
0.400000 3.510000 0.040000
0.400000 3.560000 0.050000
0.400000 3.610000 0.050000
0.400000 3.660000 0.040000
0.400000 3.710000 0.040000
0.400000 3.760000 0.030000
0.400000 3.810000 0.020000
0.400000 3.860000 0.020000
0.400000 3.910000 0.010000
0.400000 3.960000 0.010000
0.400000 4.010000 0.010000
0.400000 4.060000 0.010000
0.400000 4.110000 0.000000
0.400000 4.160000 0.000000
0.600000 3.160000 0.350000
0.600000 3.210000 0.280000
0.600000 3.260000 0.240000
0.600000 3.310000 0.260000
0.600000 3.360000 0.220000
0.600000 3.410000 0.130000
0.600000 3.460000 0.110000
0.600000 3.510000 0.180000
0.600000 3.560000 0.270000
0.600000 3.610000 0.290000
0.600000 3.660000 0.270000
0.600000 3.710000 0.210000
0.600000 3.760000 0.130000
0.600000 3.810000 0.050000
0.600000 3.860000 0.020000
0.600000 3.910000 0.010000
0.600000 3.960000 0.010000
0.600000 4.010000 0.000000
0.600000 4.060000 0.000000
0.600000 4.110000 0.000000
0.600000 4.160000 0.000000
0.000000 4.210000 0.010000
0.000000 4.260000 0.010000
0.000000 4.310000 0.000000
0.200000 4.210000 0.010000
0.200000 4.260000 0.000000
0.200000 4.310000 0.000000
0.400000 4.210000 0.000000
0.400000 4.260000 0.000000
0.400000 4.310000 0.000000
0.600000 4.210000 0.000000
0.600000 4.260000 0.000000
0.600000 4.310000 0.000000
