   -11.397228   -12.606778    40.666843
   -11.869376   -13.596049    40.467876
   -12.490685   -14.625375    40.660877
   -13.218749   -15.603817    41.273602
   -13.994225   -16.415857    42.296066
   -14.740003   -16.932335    43.662022
   -15.365739   -17.036377    45.236317
   -15.780127   -16.661005    46.820320
   -15.910171   -15.824158    48.184319
   -15.721809   -14.640059    49.122093
   -15.232785   -13.293910    49.505367
   -14.510599   -11.988842    49.311073
   -13.655743   -10.892255    48.610271
   -12.777933   -10.106231    47.531124
   -11.975150    -9.667838    46.218918
   -11.321556    -9.568270    44.809265
   -10.864797    -9.775703    43.417667
   -10.629574   -10.252086    42.140408
   -10.623540   -10.960853    41.060352
   -10.842483   -11.866553    40.252956
   -11.273088   -12.928608    39.789764
   -11.892659   -14.091417    39.737373
   -12.665981   -15.273433    40.149914
   -13.540369   -16.359268    41.053322
   -14.441123   -17.201418    42.421844
   -15.271062   -17.639500    44.152714
   -15.918586   -17.541019    46.052902
   -16.276932   -16.854881    47.856228
   -16.271643   -15.651829    49.279686
   -15.885851   -14.121384    50.102409
   -15.170081   -12.516961    50.227615
   -14.229959   -11.076956    49.693974
   -13.197599    -9.965178    48.637188
   -12.200594    -9.254531    47.232471
   -11.340591    -8.946515    45.649128
   -10.685504    -9.003931    44.029381
   -10.272360    -9.378505    42.486675
   -10.115234   -10.026259    41.113564
   -10.213479   -10.911191    39.991512
   -10.557393   -12.000381    39.198715
   -11.130123   -13.253365    38.813820
   -11.905561   -14.607924    38.913548
   -12.842723   -15.965068    39.561478
   -13.878063   -17.178736    40.785198
   -14.918900   -18.060019    42.542496
   -15.843386   -18.407894    44.686287
   -16.513479   -18.070978    46.950893
   -16.803919   -17.022451    48.987030
   -16.640493   -15.404382    50.452293
   -16.030048   -13.499591    51.120182
   -15.063985   -11.635543    50.943905
   -13.891389   -10.077547    50.039474
   -12.676483    -8.971395    48.612129
   -11.561447    -8.349654    46.879627
   -10.647156    -8.174152    45.027332
    -9.991795    -8.380844    43.197300
    -9.620122    -8.909229    41.496899
    -9.535659    -9.714205    40.013317
    -9.730799   -10.764895    38.826740
   -10.192535   -12.035191    38.019680
   -10.903193   -13.488727    37.681252
   -11.836212   -15.059754    37.904053
   -12.947525   -16.632448    38.769466
   -14.164187   -18.025732    40.316479
   -15.374434   -18.998110    42.493755
   -16.427029   -19.291477    45.108910
   -17.149649   -18.721304    47.810303
   -17.390537   -17.283182    50.144066
   -17.071747   -15.204362    51.691452
   -16.225948   -12.880910    52.218651
   -14.991469   -10.726066    51.740021
   -13.566536    -9.030640    50.461025
   -12.150031    -7.914132    48.661133
   -10.898344    -7.361692    46.598381
    -9.909977    -7.292763    44.469456
    -9.232021    -7.617175    42.412136
    -8.876442    -8.264599    40.524975
    -8.836602    -9.191966    38.887970
    -9.099206   -10.377588    37.578728
    -9.650191   -11.807831    36.683601
   -10.474566   -13.458394    36.303711
   -11.550384   -15.270162    36.553318
   -12.837049   -17.120741    37.544449
   -14.259204   -18.799124    39.349106
   -15.690729   -20.002943    41.934292
   -16.949375   -20.389071    45.084492
   -17.817278   -19.697119    48.362118
   -18.096609   -17.908491    51.177418
   -17.685379   -15.328815    52.985973
   -16.630436   -12.493183    53.507973
   -15.117812    -9.937350    52.808098
   -13.404147    -8.002708    51.191399
   -11.734048    -6.790255    49.026325
   -10.286557    -6.234844    46.621162
    -9.162551    -6.207415    44.188095
    -8.399823    -6.586112    41.861053
    -7.997565    -7.286964    39.727905
    -7.938265    -8.267368    37.857849
    -8.202399    -9.516282    36.320671
    -8.775463   -11.038516    35.200214
    -9.648145   -12.834518    34.603806
   -10.810018   -14.873524    34.666145
   -12.236323   -17.057640    35.540829
   -13.867489   -19.180151    37.366474
   -15.584023   -20.896908    40.192207
   -17.187359   -21.754065    43.863430
   -18.408340   -21.324232    47.919491
   -18.966848   -19.443266    51.618500
   -18.678148   -16.402042    54.177891
   -17.549549   -12.885884    55.126495
   -15.792545    -9.649889    54.490818
   -13.735369    -7.190436    52.672359
   -11.700351    -5.647562    50.172997
    -9.920850    -4.914914    47.397659
    -8.521375    -4.798455    44.602829
    -7.540145    -5.122050    41.930435
    -6.964760    -5.768487    39.458645
    -6.763096    -6.681532    37.240192
    -6.903661    -7.852533    35.326210
    -7.366025    -9.303356    33.781776
    -8.143566   -11.068148    32.698505
    -9.239961   -13.170800    32.206085
   -10.659095   -15.591770    32.479618
   -12.386299   -18.217985    33.731766
   -14.358614   -20.778084    36.167183
   -16.426390   -22.792198    39.869606
   -18.322538   -23.612877    44.617523
   -19.677103   -22.654545    49.721066
   -20.117937   -19.787159    54.096226
   -19.441433   -15.596150    56.712227
   -17.741405   -11.156353    57.139217
   -15.378766    -7.441267    55.687393
   -12.811985    -4.907570    53.054718
   -10.423863    -3.519478    49.897419
    -8.442448    -3.004104    46.639568
    -6.952181    -3.069122    43.494373
    -5.944530    -3.500909    40.551353
    -5.368509    -4.179956    37.846340
    -5.165922    -5.063246    35.400383
    -5.290954    -6.161371    33.238987
    -5.718660    -7.519933    31.403700
    -6.446718    -9.205244    29.963440
    -7.492869   -11.289634    29.029072
    -8.888028   -13.828106    28.771536
   -10.662209   -16.814314    29.438066
   -12.817576   -20.102392    31.347736
   -15.282080   -23.294212    34.823406
   -17.845257   -25.645140    39.996422
   -20.106640   -26.147572    46.470852
   -21.513306   -23.993938    53.057632
   -21.561428   -19.297686    58.047634
   -20.091400   -13.344851    60.161053
   -17.424631    -7.842484    59.341084
   -14.189058    -3.874297    56.526249
   -11.000563    -1.593329    52.816769
    -8.258352    -0.605724    48.945492
    -6.122370    -0.418360    45.246365
    -4.588041    -0.655154    41.819477
    -3.571323    -1.092850    38.670673
    -2.968208    -1.627306    35.781429
    -2.686622    -2.231296    33.133934
    -2.659432    -2.923470    30.717678
    -2.847325    -3.750459    28.531393
    -3.237530    -4.779056    26.585892
    -3.841740    -6.094635    24.910200
    -4.694619    -7.802055    23.563002
    -5.852766   -10.024180    22.652157
    -7.392252   -12.889477    22.365610
    -9.399938   -16.491678    23.014170
   -11.948546   -20.791018    25.072296
   -15.038294   -25.419355    29.159666
   -18.487270   -29.403759    35.821430
   -21.789003   -31.047310    44.924152
   -24.069763   -28.557058    54.838902
   -24.384798   -21.659695    62.521702
   -22.343430   -12.610012    65.481606
   -18.475204    -4.623284    63.791420
   -13.866759     0.570130    59.466404
    -9.493771     3.134441    54.454723
    -5.880224     4.023304    49.735897
    -3.145000     4.109986    45.563347
    -1.180339     3.947747    41.897575
     0.203328     3.827085    38.643394
     1.198490     3.882681    35.726509
     1.969508     4.174334    33.103565
     2.647577     4.736423    30.756538
     3.337209     5.605362    28.689011
     4.126367     6.833635    26.928486
     5.096353     8.495157    25.535807
     6.329292    10.682160    24.623011
     7.910854    13.487660    24.380987
     9.923673    16.958672    25.114292
    12.422529    20.994759    27.264410
    15.377486    25.168961    31.361814
    18.575684    28.513159    37.783104
    21.512541    29.512434    46.202972
    23.398645    26.768923    54.998081
    23.457827    20.326637    61.539272
    21.439993    12.248092    63.888828
    17.860548     5.192925    62.238808
    13.665276     0.553056    58.280125
     9.691397    -1.799741    53.635811
     6.397300    -2.647310    49.161777
     3.897732    -2.729855    45.116718
     2.108832    -2.531959    41.498383
     0.870976    -2.314190    38.240398
     0.018968    -2.196800    35.282360
    -0.588377    -2.227850    32.582623
    -1.061819    -2.426635    30.114880
    -1.486081    -2.808559    27.863773
    -1.928083    -3.398876    25.823227
    -2.445765    -4.240708    23.998001
    -3.096279    -5.400647    22.408905
    -3.943304    -6.973148    21.103218
    -5.063249    -9.082361    20.173382
    -6.549267   -11.875500    19.788643
    -8.509459   -15.492632    20.243952
   -11.050235   -19.980719    22.020990
   -14.226336   -25.099041    25.817726
   -17.930214   -29.982574    32.403938
   -21.714466   -32.832153    42.034214
   -24.658401   -31.307772    53.363529
   -25.586445   -24.364702    62.977898
   -23.804998   -14.139131    67.394302
   -19.734819    -4.645663    66.109245
   -14.619775     1.620086    61.464096
    -9.669046     4.692780    55.974705
    -5.552131     5.744841    50.907848
    -2.429121     5.866178    46.557270
    -0.176103     5.733016    42.840912
     1.431335     5.691546    39.621815
     2.620915     5.899648    36.804600
     3.586799     6.427647    34.344177
     4.483965     7.316030    32.236855
     5.435420     8.603894    30.516300
     6.542254    10.337840    29.258583
     7.890976    12.564131    28.595371
     9.553854    15.299949    28.731472
    11.577036    18.473330    29.955013
    13.949661    21.822441    32.609985
    16.549503    24.772844    36.972763
    19.077774    26.395592    42.973099
    21.037678    25.660271    49.829151
    21.850201    22.101524    55.972782
    21.134172    16.454582    59.714329
    18.969669    10.407160    60.310440
    15.881303     5.502926    58.309280
    12.545841     2.356250    54.868801
     9.496499     0.768805    50.961929
     7.011284     0.235466    47.113956
     5.155048     0.295381    43.518311
     3.870379     0.643675    40.210880
     3.053597     1.118742    37.176414
     2.600408     1.657617    34.392345
     2.427199     2.257057    31.841621
     2.477810     2.948570    29.515194
     2.723457     3.785708    27.413225
     3.160501     4.839814    25.548283
     3.808454     6.200675    23.952251
     4.708995     7.978578    22.689009
     5.925479    10.302906    21.876017
     7.540632    13.307860    21.718494
     9.646944    17.086054    22.556387
    12.318311    21.575306    24.906956
    15.543535    26.337912    29.434116
    19.103292    30.260744    36.678345
    22.418879    31.478182    46.355621
    24.535702    28.191153    56.506691
    24.499378    20.475218    63.830746
    22.035360    11.048702    66.023407
    17.835484     3.204050    63.630833
    13.065344    -1.619283    58.925465
     8.674550    -3.853776    53.804657
     5.119973    -4.544755    49.111351
     2.463818    -4.552901    45.009628
     0.565324    -4.395034    41.424297
    -0.779854    -4.333173    38.252213
    -1.769030    -4.486611    35.421505
    -2.567441    -4.910214    32.895054
    -3.306645    -5.640373    30.663942
    -4.092597    -6.719400    28.745234
    -5.016115    -8.206390    27.187119
    -6.161931   -10.177685    26.082220
    -7.613659   -12.714333    25.589674
    -9.450948   -15.866252    25.964085
   -11.731968   -19.573835    27.578472
   -14.450376   -23.526289    30.899246
   -17.457205   -26.975004    36.320923
   -20.363125   -28.659332    43.753571
   -22.506392   -27.204035    52.069984
   -23.138092   -22.168484    59.064117
   -21.847031   -14.893654    62.617424
   -18.889906    -7.788367    62.233910
   -15.050048    -2.599867    59.101479
   -11.169631     0.345621    54.810989
    -7.804393     1.607106    50.405983
    -5.169980     1.898067    46.309021
    -3.250342     1.748856    42.601437
    -1.921172     1.468834    39.247097
    -1.031950     1.209124    36.192402
    -0.446489     1.029599    33.394371
    -0.056758     0.945763    30.822392
     0.217065     0.956538    28.454275
     0.432152     1.059110    26.272976
     0.629949     1.256353    24.264856
     0.842643     1.560663    22.419189
     1.098708     1.996655    20.728607
     1.427675     2.604175    19.190567
     1.864591     3.442485    17.810406
     2.454620     4.596068    16.607227
     3.258203     6.181861    15.625044
     4.356808     8.356167    14.953566
     5.858314    11.315214    14.765956
     7.898318    15.272450    15.383327
    10.626918    20.371153    17.369925
    14.156231    26.449331    21.620895
    18.423710    32.559963    29.261608
    22.935932    36.389736    40.912518
    26.518776    34.590340    55.009029
    27.565933    25.539373    66.793526
    25.147076    12.464946    71.422318
    19.951120     1.117634    68.803749
    13.718404    -5.616174    62.712246
     7.946595    -8.452094    56.412609
     3.321404    -9.172746    51.137341
    -0.098171    -9.106167    46.942024
    -2.540627    -8.959913    43.576149
    -4.303777    -9.049830    40.826607
    -5.658753    -9.496754    38.579815
    -6.821439   -10.336034    36.804550
    -7.952419   -11.567130    35.529823
    -9.164883   -13.166876    34.832275
   -10.530291   -15.078331    34.828400
   -12.076634   -17.181118    35.660168
   -13.777253   -19.251390    37.458103
   -15.532632   -20.933090    40.265099
   -17.156141   -21.765179    43.921421
   -18.385948   -21.317225    47.962631
   -18.946880   -19.425009    51.645329
   -18.657944   -16.380054    54.188225
   -17.529150   -12.866788    55.122986
   -15.773422    -9.637506    54.478184
   -13.719169    -7.185442    52.655384
   -11.688140    -5.648674    50.155136
    -9.912946    -4.920316    47.380856
    -8.517548    -4.806665    44.587994
    -7.539904    -5.132175    41.917973
    -6.967586    -5.780163    39.448799
    -6.768566    -6.694757    37.233242
    -6.911500    -7.867500    35.322578
    -7.376096    -9.320295    33.782089
    -8.155816   -11.087155    32.703667
    -9.254333   -13.191601    32.217297
   -10.675377   -15.613371    32.498302
   -12.403908   -18.238232    33.759235
   -14.376320   -20.793291    36.203854
   -16.442081   -22.797359    39.913651
   -18.333294   -23.603228    44.663479
   -19.679897   -22.628666    49.759975
   -20.111034   -19.749699    54.118889
   -19.425650   -15.556788    56.714264
   -17.720098   -11.124649    57.123337
   -15.356363    -7.422023    55.660641
   -12.792240    -4.900437    53.023991
   -10.408966    -3.521482    49.867138
    -8.433103    -3.012075    46.611794
    -6.948154    -3.080821    43.469814
    -5.945196    -3.515179    40.530190
    -5.373228    -4.196496    37.828674
    -5.174233    -5.082326    35.386456
    -5.302652    -6.183615    33.229282
    -5.733800    -7.546152    31.399069
    -6.465567    -9.236265    29.965246
    -7.515820   -11.326032    29.039385
    -8.915430   -13.869714    28.793314
   -10.694063   -16.859343    29.475132
   -12.853003   -20.146105    31.404112
   -15.318541   -23.327570    34.901237
   -17.877802   -25.655041    40.091930
   -20.128004   -26.121555    46.569923
   -21.516071   -23.929964    53.136703
   -21.542160   -19.211283    58.085110
   -20.053717   -13.262215    60.151859
   -17.377779    -7.783612    59.298054
   -14.143088    -3.844114    56.467850
   -10.962407    -1.586092    52.756310
    -8.230940    -0.613028    48.889111
    -6.105734    -0.433644    45.195702
    -4.580812    -0.674652    41.774376
    -3.571817    -1.115046    38.630608
    -2.975017    -1.652167    35.746006
    -2.698859    -2.259719    33.103027
    -2.676792    -2.956971    30.691469
    -2.870078    -3.791075    28.510448
    -3.266505    -4.829350    26.571341
    -3.878322    -6.157749    24.904064
    -4.740758    -7.881683    23.568745
    -5.910938   -10.124260    22.675562
    -7.465257   -13.013158    22.416035
    -9.490273   -16.638756    23.105938
   -12.056876   -20.952600    25.224981
   -15.160382   -25.569191    29.393703
   -18.609287   -29.490444    36.142609
   -21.883928   -31.003555    45.295048
   -24.102587   -28.346640    55.162216
   -24.332373   -21.335711    62.686684
   -22.215187   -12.294893    65.455795
   -18.309227    -4.409407    63.638390
   -13.704432     0.670640    59.271160
    -9.360664     3.156090    54.267136
    -5.784282     4.004008    49.570801
    -3.083325     4.074846    45.419441
    -1.145792     3.909677    41.769863
     0.218260     3.791336    38.527596
     1.200061     3.850527    35.619701
     1.962317     4.145308    33.003784
     2.634740     4.709519    30.662317
     3.320709     5.579633    28.599060
     4.107432     6.808486    26.841515
     5.075789     8.470558    25.450418
     6.307786    10.658886    24.537689
     7.889276    13.467673    24.294254
     9.903425    16.945633    25.025236
    12.405935    20.994438    27.173952
    15.368070    25.188654    31.275002
    18.577864    28.558359    37.711716
    21.529909    29.579538    46.164783
    23.430609    26.838705    55.007187
    23.497032    20.370905    61.591038
    21.474630    12.250321    63.958775
    17.880758     5.158798    62.301693
    13.667396     0.499237    58.325214
     9.677070    -1.859870    53.664742
     6.370316    -2.707789    49.180206
     3.861645    -2.790012    45.129570
     2.065985    -2.593714    41.508877
     0.822364    -2.380552    38.250507
    -0.035594    -2.271327    35.293438
    -0.650072    -2.314644    32.595875
    -1.132738    -2.530584    30.131720
    -1.569238    -2.935740    27.886187
    -2.027563    -3.557044    25.854273
    -2.566967    -4.439859    24.042603
    -3.246252    -5.653553    22.475193
    -4.131101    -7.295608    21.204777
    -5.300140    -9.492477    20.332952
    -6.848377   -12.390354    20.043808
    -8.883818   -16.118900    20.654522
   -11.507217   -20.693130    22.674196
   -14.755122   -25.800514    26.817129
   -18.479881   -30.456224    33.810123
   -22.171003   -32.752815    43.728615
   -24.855904   -30.440201    54.921642
   -25.395317   -22.894346    63.833824
   -23.248262   -12.659718    67.327423
   -18.988535    -3.647810    65.416534
   -13.886566     2.064147    60.579590
    -9.073970     4.760646    55.146835
    -5.131776     5.627479    50.199505
    -2.167236     5.684893    45.951710
    -0.037047     5.547628    42.307507
     1.484072     5.525657    39.136967
     2.617449     5.759344    36.353374
     3.549509     6.312281    33.917435
     4.428682     7.223905    31.828728
     5.373393     8.535175    30.122929
     6.482163    10.296101    28.877991
     7.840706    12.557214    28.228477
     9.521918    15.340056    28.384455
    11.573416    18.575287    29.643242
    13.985394    21.997759    32.362675
    16.633793    25.016815    36.834171
    19.211449    26.669270    42.990921
    21.204514    25.883348    50.022224
    22.013617    22.182419    56.294621
    21.248505    16.351980    60.059788
    19.002157    10.159741    60.579067
    15.825952     5.190144    58.460125
    12.418697     2.041614    54.915649
     9.321362     0.479113    50.938004
     6.808510    -0.029720    47.047718
     4.937219     0.041801    43.427383
     3.642462     0.385324    40.104256
     2.814654     0.839072    37.057659
     2.345245     1.340105    34.261578
     2.147392     1.884056    31.696157
     2.162053     2.499682    29.349207
     2.357341     3.235999    27.216471
     2.725868     4.158070    25.303648
     3.282489     5.348046    23.631491
     4.063364     6.908582    22.245628
     5.126150     8.965154    21.233925
     6.549909    11.660848    20.755442
     8.430964    15.129638    21.084709
    10.866229    19.419653    22.666521
    13.907346    24.320213    26.143291
    17.461349    29.062151    32.232368
    21.130604    32.028461    41.219986
    24.082788    31.044802    51.996716
    25.216061    24.943792    61.525646
    23.800774    15.390578    66.428368
    20.110043     6.066691    65.830315
    15.256967    -0.402854    61.671589
    10.423593    -3.759228    56.384422
     6.324031    -5.013630    51.338989
     3.174033    -5.228725    46.930634
     0.888802    -5.103189    43.127949
    -0.734883    -5.008832    39.809963
    -1.915136    -5.119900    36.881477
    -2.842287    -5.514223    34.290661
    -3.669714    -6.234337    32.022358
    -4.519522    -7.320039    30.093224
    -5.492754    -8.822536    28.554806
    -6.678654   -10.804801    27.505247
    -8.159355   -13.326325    27.108810
   -10.005826   -16.403027    27.618853
   -12.258460   -19.926474    29.387684
   -14.883372   -23.531746    32.818848
   -17.700460   -26.451729    38.179962
   -20.307701   -27.525309    45.214401
   -22.086950   -25.651138    52.725227
   -22.407167   -20.697372    58.719200
   -20.991901   -14.026502    61.506920
   -18.145695    -7.709823    60.853035
   -14.583386    -3.141145    57.843784
   -11.034318    -0.539655    53.821865
    -7.972552     0.578062    49.666946
    -5.582606     0.815725    45.752701
    -3.851898     0.625911    42.168224
    -2.674744     0.274593    38.897438
    -1.922830    -0.110600    35.902931
    -1.481223    -0.485879    33.152046
    -1.261672    -0.852426    30.620544
    -1.204016    -1.233771    28.290762
    -1.272831    -1.664988    26.149885
    -1.453211    -2.189434    24.189569
    -1.747521    -2.860075    22.407066
    -2.173852    -3.743655    20.808220
    -2.766315    -4.926710    19.413385
    -3.577072    -6.522464    18.268433
    -4.679577    -8.676358    17.464682
    -6.171574   -11.563970    17.173901
    -8.173830   -15.365105    17.705458
   -10.814531   -20.177021    19.584970
   -14.177393   -25.798565    23.612968
   -18.177198   -31.320923    30.740431
   -22.342472   -34.684727    41.404953
   -25.624865   -33.047146    54.154003
   -26.632185   -25.065098    64.914383
   -24.544743   -13.386132    69.510933
   -19.905783    -2.892585    67.592468
   -14.207551     3.672984    62.198593
    -8.815647     6.657170    56.252476
    -4.418168     7.548687    51.032326
    -1.127432     7.575815    46.720078
     1.235143     7.442729    43.147346
     2.934815     7.486753    40.136452
     4.225365     7.851429    37.582207
     5.316149     8.594254    35.448223
     6.369596     9.741525    33.752258
     7.509157    11.309089    32.560009
     8.827139    13.298925    31.987232
    10.386287    15.673662    32.203373
    12.210554    18.307430    33.423023
    14.261836    20.917284    35.860435
    16.404644    23.005436    39.614128
    18.375383    23.892780    44.472824
    19.796135    22.951452    49.735016
    20.278498    20.021614    54.272690
    19.604462    15.700222    56.997868
    17.866667    11.112108    57.451244
    15.439714     7.280100    55.958443
    12.801284     4.678752    53.254303
    10.348662     3.262316    50.023952
     8.316003     2.738973    46.703396
     6.787326     2.800864    43.506397
     5.750440     3.225089    40.518665
     5.149895     3.887618    37.771469
     4.923443     4.743608    35.281433
     5.022049     5.803222    33.069454
     5.418462     7.112671    31.171612
     6.109062     8.740533    29.649813
     7.111706    10.764817    28.605963
     8.459819    13.252910    28.200710
    10.190178    16.222448    28.673019
    12.318737    19.568037    30.345083
    14.796854    22.946436    33.573132
    17.445587    25.657572    38.575970
    19.890924    26.666777    45.097969
    21.572889    25.004753    52.063053
    21.922890    20.539473    57.703995
    20.679701    14.432318    60.485775
    18.092758     8.512952    60.102863
    14.791868     4.097030    57.441135
    11.448069     1.482723    53.700516
     8.521687     0.296584    49.727219
     6.212294     0.004828    45.918392
     4.531149     0.183844    42.394646
     3.394313     0.575310    39.162418
     2.690181     1.052889    36.197884
     2.316374     1.575329    33.477093
     2.195050     2.150875    30.983137
     2.276390     2.816173    28.706911
     2.537070     3.626501    26.647945
     2.977646     4.653492    24.817522
     3.620712     5.987122    23.245470
     4.510359     7.738885    21.992659
     5.712327    10.041770    21.172514
     7.312655    13.038094    20.985758
     9.409485    16.836216    21.769854
    12.086619    21.400301    24.048658
    15.348601    26.326548    28.516611
    18.995378    30.519136    35.787102
    22.457670    32.054497    45.680519
    24.754381    28.957182    56.274620
    24.858301    21.124086    64.107529
    22.422762    11.322779    66.610954
    18.133543     3.088374    64.249565
    13.211337    -1.978507    59.425762
     8.664986    -4.315137    54.176476
     4.981718    -5.033615    49.399433
     2.228635    -5.047408    45.259075
     0.257819    -4.900789    41.666847
    -1.145310    -4.867683    38.509308
    -2.187618    -5.072425    35.710262
    -3.042250    -5.572565    33.233372
    -3.847131    -6.406521    31.074911
    -4.713307    -7.617885    29.261831
    -5.735334    -9.264438    27.858070
    -6.999438   -11.414247    26.979370
    -8.586069   -14.124530    26.815552
   -10.562107   -17.391247    27.653896
   -12.954996   -21.051710    29.880838
   -15.699397   -24.635250    33.904995
   -18.556480   -27.227840    39.908943
   -21.045456   -27.573551    47.399628
   -22.494678   -24.708321    54.856239
   -22.316534   -18.927660    60.158802
   -20.389692   -11.997149    61.916241
   -17.186972    -5.984164    60.376255
